CaseID;Document;Entities;Annotations;Context
Case160;G121_EE.pdf.txt;weather incident; ........................................................................................................................1  2. Developing <B>radiation</B>
Case161;Pub1091_web.pdf;security measure;A comprehensive programme should be established and implemented to performappropriate inspection, maintenance and testing of all fire protection measures (passiveand active, including manual fire fighting equipment) specified as important to safety.The specific fire protection systems, equipment, components and emergency proceduresincluded in the programme should be identified and documented. Where suchdocumentation is not available (for example, if the fire hazard analysis has not yetbeen performed and other documentation is incomplete), all fire protection measuresshould be assumed to be important to safety unless the contrary assumption can bejustified.
Case162;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;self protection; <B>protection</B>. The guidance provided in this regulatory document does not supersede the requirements of any
Case163;Pub1091_web.pdf;security measure;circuit integrity
Case164;REGDOC-2-11-1-vol2-Management-of-Uranium-Mine-Waste-eng.pdf.txt;technical threat; waste, based on environmental, <B>technical</B>, economic and socio-economic criteria. 1.4 National
Case165;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;blockade crossing; specified acceptance criteria. <B>Cross</B>-references are provided to the main or preferred term; for example
Case166;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;safety systems blackout; and Disclosure  Regulatory document REGDOC-3.2.1  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 2018 Cat
Case167;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;data protection; français sous le titre : Gestion des urgences et <B>protection</B>-incendie, tome II : Cadre pour le
Case168;44019-G147E.pdf.txt;weather incident;. Accordingly, persons who are responsible for <B>designing</B> and implementing response protocols must
Case169;REGDOC-3-5-4-Pre-Licensing-Review-eng.pdf.txt;gas explosion; challenges to containment integrity (such as steam <B>explosions</B>, MCCI, burns of combustible gases, over
Case170;Pub1126_scr.pdf;security concept structure;Facilities and human activities in the region in which a nuclear power plant islocated may under some conditions affect its safety. The potential sources of humaninduced events external to the plant should be identified and the severity of thepossible resulting hazard phenomena should be evaluated to derive the appropriatedesign bases for the plant. They should also be monitored and periodically assessedover the lifetime of the plant to ensure that consistency with the design assumptionsis maintained.
Case171;REGDOC-2-2-3-Personnel-Certification-Radiation-Safety-Officers-final-eng.pdf.txt;damage to person;: 1. Paragraph 21(1)i) of the NSCA empowers the Commission to certify and decertify <B>persons</B> referred
Case172;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;traffic stoppage;, automatic elevators, outside areas used only by pedestrians or vehicular <B>traffic</B> 1/8 to 1/40
Case173;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;suspicious object; culture coexist through the shared common <B>objective</B> of limiting risk, and they share common goals
Case174;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;weather incident; and <B>procedures</B> for operating and maintaining the nuclear facility?. ? Paragraph 6(n) of the Class I
Case175;REGDOC-2-11-1-Waste-Management-Volume-I-Management-of-Radioactive-Waste-eng.pdf.txt;low temperature;-level radioactive waste (VLLW) has a <B>low</B> hazard potential and is above the criteria for clearance
Case176;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;weather incident; applicants and licensees. Note: The intent of these requirements is not to replace or <B>duplicate</B> other federal
Case177;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;suspicious object;, 2000. It establishes the Canadian Nuclear Safety Commission (CNSC), its <B>objects</B>, and the framework
Case178;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;hazardous liquid emission; been completed, emergency management of the nuclear or radiological <B>hazard</B> shifts from the response
Case179;REGDOC_2_1_1_Management_System.pdf.txt;weather incident;) and Application for Licence to Abandon (section 4), contain requirements that form the <B>basis</B> of a management
Case180;REGDOC_2_1_1_Management_System.pdf.txt;object throwing; their prevailing culture. Top management communicates the vision and <B>objectives</B> of the organization
Case181;Pub1091_web.pdf;security measure;general condition and indications of damage or deterioration, includingobstructions which may prevent closure
Case182;April-2013-REGDOC-2-12-2-Site-Access-Security-Clearance-eng.pdf.txt;terror; such as murder, acts of <B>terrorism</B>, robbery, drug trafficking, treason and certain types of sexual
Case183;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;protection of minors; decision making? Basic radiation <B>protection</B>? Survey meter model XYZ operation? Conservative decision making
Case184;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;gas explosion;, combustible <B>gas</B> concentrations, and radiation levels) to assess accident conditions and progression  c
Case185;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;safety systems blackout; Nuclear <B>Safety</B> Commission (CNSC) 2018 Cat. No. XXXXX ISBN XXXXX  This regulatory document
Case186;G-313_e.pdf.txt;internal threat; Canada?s <B>international</B> commitments on the peaceful use of nuclear energy. Persons or organizations
Case187;G-313_e.pdf.txt;sickness of few persons; Canada?s international commitments on the peaceful use of nuclear energy. <B>Persons</B> or organizations
Case188;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;hazardous emission; to those of a power reactor facility in <B>hazard</B> potential and complexity of affected systems. 1.3
Case189;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;damage to person; assembly? 2. subsections 11(1) and 11(2), which state: a. no <B>person</B> shall use a radiation device unless i
Case190;G129rev1_e.pdf.txt;weather incident;, on a regular <B>basis</B>, summary reviews of the effectiveness of the radiation protection program
Case191;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;weather incident;. <B>Exceedance</B> of a Regulatory Dose Limit
Case192;REGDOC_2_1_1_Management_System.pdf.txt;missing objects; to achieve its <B>objectives</B> safely and consistently.?1 Management system requirements provide overall
Case193;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;water nearness;, armed, ready, etc. ? any other safety system  that may be in place (i.e. <B>water</B> level switch, movement
Case194;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;structural analysis; and that the <B>structures</B>, systems and components (SSCs) important to safety are functioning as intended
Case195;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;object throwing; ...................................................................................................... 13 5.2 Safety <B>objectives</B>
Case196;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;fire alarm; officers (NSOs), and designated non-NRF personnel 5. emergency response teams (ERTs) / <B>fire</B> brigade
Case197;G-313_e.pdf.txt;affected safety systems; set out in general terms in the Nuclear <B>Safety</B> and Control Act and associated regulations
Case198;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;weather incident; ....................................................................................... 39 7.6.2 Single-<B>failure</B> criterion
Case199;REGDOC-3-2-2-Aboriginal-Engagement-version-1.1-eng.pdf.txt;missing objects; of the nuclear industry in Canada, in keeping with the <B>objectives</B> of the Nuclear Safety and Control Act
Case200;Pub1091_web.pdf;security measure;fuel quantity and quality for non-electrically driven power supplies
Case201;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;external threat; a risk and <B>threat</B> assessment to identify any increased risks to the site. Preventive measures should
Case202;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;protection of minors;, Certification of Persons Working at Nuclear Power Plants [8], CSA N293, Fire <B>protection</B> for nuclear power
Case203;REGDOC-1-6-1-Licence-Application-Guide-Nuclear-substances-and-Radiation-Devices-version2-eng.pdf.txt;structural collapse; information about the applicant?s management system and organization <B>structure</B> that relates to radiation
Case204;REGDOC-2-7-2-Dosimetry-vol-I-ascertaining-occupational-dose-eng-draft.pdf.txt;traffic nearness; are in a more intense field than the rest of the body 3. Operations are performed <B>near</B> radiation leaks
Case205;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;infrastructural threat; conditions, more severe than a design-basis <B>threat</B>, that may result in structural degradation and may
Case206;REGDOC-2-11-1-Waste-Management-Volume-I-Management-of-Radioactive-Waste-eng.pdf.txt;technical threat; to the development of a disposal facility allows opportunities for independent <B>technical</B> review, regulatory
Case207;REGDOC-2-11-2-Decommissioning.pdf.txt;water nearness; main systems, draining <B>water</B> from secondary and auxiliary cooling systems, cleaning and decontaminating
Case208;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;protection of minors; <B>Protection</B> Regulatory document REGDOC-2.7.1 © Canadian Nuclear Safety Commission (CNSC) 20XX Cat
Case209;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;death of many persons;:              Certification of <B>Persons</B> Working at Nuclear Power Plants    i Preface This regulatory document was developed
Case210;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;access restricted areas; the public with easy <B>access</B> to licensee and licence applicant contact names so they can communicate
Case211;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;affected safety systems; of a radiation protection program to transport nuclear substances in accordance with the Nuclear <B>Safety</B>
Case212;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;damage to person; Facilities Regulations states that ?every <B>person</B> who is required by [section 14(2) of those
Case213;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;schedule anomaly; by multiplying the absorbed dose of radiation of the type set out in column 1 of an item of <B>Schedule</B> 2
Case214;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;structural collapse; response organization (ERO) with a command <B>structure</B> that is clearly defined and integrated  2
Case215;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;construction threat; January 2016  Version 1.0January 2016 REGDOC-2.3.1, Conduct of Licensed Activities: <B>Construction</B>
Case216;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;weather incident;. section 18, which outlines <B>leak</B> test requirements The Radiation Protection Regulations relevant
Case217;REGDOC-1-5-1-application-guide-radiation-devices-eng.pdf.txt;weather incident;, and national security  ? the <B>design</B> meets Canada?s international obligations If satisfied that the <B>design</B>
Case218;April-2013-REGDOC-2-12-2-Site-Access-Security-Clearance-eng.pdf.txt;weather incident; Screening Consent and Authorization Form, the licensee should advise the applicant that <B>failure</B>
Case219;REGDOC-2-11-1-vol2-Management-of-Uranium-Mine-Waste-eng.pdf.txt;water blackout;(1) and 27.1(1) In order for a natural <B>water</B> body frequented by fish to be designated as a tailings
Case220;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;security regulations disregard;      <B>Security</B> <B>Security</B> of Nuclear Substances: Sealed Sources and Category I, II and III Nuclear
Case221;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;human stampede; to:  ? the Public Health and Essential <B>Human</B> Services Emergency Support Function under the Federal Emergency
Case222;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;missing objects; states that ?The Commission may, in order to attain its <B>objects</B>, certify and decertify persons referred
