CaseID;Document;Title;PreventiveMeasures;Incident;ReactiveMeasures
Case231;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case232;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case233;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;AccidentialDeletion;
Case234;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;GasEmission;
Case235;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case236;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case237;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;FallingHazard;
Case238;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;Delay;
Case239;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case240;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case241;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case242;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case243;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case244;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;LowTemperature;
Case245;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;InformationBlackout;
Case246;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;StructuralCollapse;
Case247;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;HighTemperature;
Case248;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case249;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case250;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;HumanStampede;
Case251;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;MissingObjects;
Case252;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;WaterNearness;
Case253;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;PeopleCrossing;
Case254;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;HumanCongestion;
Case255;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;FireAlarm;
Case256;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case257;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case258;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case259;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case260;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case261;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;DamageToPersons;
Case262;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SelfProtection;
Case263;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;Radiation;
Case264;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;PortableBuilding;
Case265;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case266;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;DataProtection;
Case267;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;WaterDamage;
Case268;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case269;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;Wastefulness;
Case270;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case271;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case272;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case273;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case274;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;MissingPeople;
Case275;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case276;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;SoundVolume;
Case277;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case278;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;LiquidEmission;
Case279;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;tempTitle;;ExternalThreat;
Case280;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;Fire;
Case281;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;InternalThreat;
Case282;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SevereAccident;
Case283;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;HazardousEmission;
Case284;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;IntentionalDisturbance;
Case285;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;WeatherIncident;
Case286;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case287;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;Compliance;
Case288;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ElectricalBlackout;
Case289;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;GasEmission;
Case290;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case291;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;PrivacyProtection;
Case292;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;FallingHazard;
Case293;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ObjectThrowing;
Case294;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case295;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case296;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case297;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SuspiciousObject;
Case298;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;InformationBlackout;
Case299;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;StructuralCollapse;
Case300;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;HighTemperature;
Case301;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;AnticipatedIncident;
Case302;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case303;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;HumanStampede;
Case304;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;MissingObjects;
Case305;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;PeopleCrossing;
Case306;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;HumanCongestion;
Case307;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;FireAlarm;
Case308;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ProtectionOfMinors;
Case309;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;DeathOfManyPersons;
Case310;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SafetyAtWork;
Case311;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ParticipantThreat;
Case312;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;DesignBasisAccident;
Case313;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;DamageToPersons;
Case314;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SelfProtection;
Case315;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;Radiation;
Case316;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;StructuralAnalysis;
Case317;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;DataProtection;
Case318;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case319;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;Wastefulness;
Case320;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case321;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case322;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;AffectedSafetySystems;
Case323;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;MissingPeople;
Case324;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case325;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;SoundVolume;
Case326;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;LiquidEmission;
Case327;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;ExternalThreat;
Case328;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;tempTitle;;TrafficAccident;
Case329;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;Fire;
Case330;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;HazardousEmission;
Case331;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case332;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;GasEmission;
Case333;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case334;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case335;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;FallingHazard;
Case336;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case337;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case338;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case339;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;InformationBlackout;
Case340;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;HumanStampede;
Case341;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;HumanCongestion;
Case342;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;FireAlarm;
Case343;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case344;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case345;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case346;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case347;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;DamageToPersons;
Case348;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SelfProtection;
Case349;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;Radiation;
Case350;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case351;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;DataProtection;
Case352;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case353;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;Wastefulness;
Case354;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case355;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case356;REGDOC-2-8-1-Conventional-Health-and-Safety-eng.pdf.txt;tempTitle;;LiquidEmission;
Case357;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Fire;
Case358;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;WaterBlackout;
Case359;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;InternalThreat;
Case360;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SevereAccident;
Case361;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;HazardousEmission;
Case362;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;WeatherIncident;
Case363;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case364;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Compliance;
Case365;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Glass;
Case366;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ElectricalBlackout;
Case367;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ConstructionThreat;
Case368;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;TerrorThreat;
Case369;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;GasEmission;
Case370;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;InfrastructuralThreat;
Case371;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;GasExplosion;
Case372;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case373;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;PrivacyProtection;
Case374;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;DisturbingVehicles;
Case375;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;FallingHazard;
Case376;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ObjectThrowing;
Case377;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case378;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case379;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ParkingVehicles;
Case380;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Supervision;
Case381;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SevereExceedingFailure;
Case382;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case383;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SuspiciousObject;
Case384;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;LowTemperature;
Case385;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;InformationBlackout;
Case386;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;StructuralCollapse;
Case387;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;HighTemperature;
Case388;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;AnticipatedIncident;
Case389;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case390;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Vehicles;
Case391;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;HumanStampede;
Case392;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;MissingObjects;
Case393;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;WaterNearness;
Case394;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;VehicleRampage;
Case395;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Barrier;
Case396;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;PeopleCrossing;
Case397;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;HumanCongestion;
Case398;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;FireAlarm;
Case399;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ProtectionOfMinors;
Case400;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;VisitorThreat;
Case401;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;DeathOfManyPersons;
Case402;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SafetyAtWork;
Case403;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ParticipantThreat;
Case404;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;BombThreat;
Case405;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;DesignBasisAccident;
Case406;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;BreakdownVehicles;
Case407;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;DamageToPersons;
Case408;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;SelfProtection;
Case409;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Radiation;
Case410;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;PortableBuilding;
Case411;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case412;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;Temperature;
Case413;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;BombExplosion;
Case414;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;tempTitle;;StructuralAnalysis;
